10/04/2020,TKA,40,51,28,2.35
10/04/2020,TAL,27,36,18,6.54
10/04/2020,BRW,5,9,1,26.58
10/04/2020,WRG,60,60,60,3.95
10/04/2020,YAK,42,47,36,5.47
10/04/2020,DUG,62,81,43,4.98
10/04/2020,IGM,62,75,49,4.98
10/04/2020,PHX,74,87,61,2.37
10/04/2020,TUS,70,84,56,2.64
10/04/2020,INW,56,73,38,5.04
10/04/2020,FSM,62,77,46,5.55
10/04/2020,HRO,59,71,46,9.04
10/04/2020,LZK,63,73,52,0
10/04/2020,BFL,68,79,57,3.21
10/04/2020,BIH,60,75,44,3.97
10/04/2020,NID,66,79,53,4.08
10/04/2020,CCR,64,73,54,4.82
10/04/2020,EKA,55,62,48,0
10/04/2020,FAT,67,77,56,3.77
10/04/2020,HWD,63,71,56,4.61
10/04/2020,LGB,65,72,57,2.68
10/04/2020,LAX,63,68,57,4.34
10/04/2020,RBL,66,78,53,6.44
10/04/2020,RDD,68,80,55,5.04
10/04/2020,SAC,64,74,53,5.45
10/04/2020,SNS,62,71,52,4.92
10/04/2020,SAN,64,70,58,3.78
10/04/2020,SFO,63,70,55,6.21
10/04/2020,SDB,57,65,49,10.3
10/04/2020,SBA,61,68,52,2.84
10/04/2020,SMX,65,77,53,3.7
10/04/2020,SCK,64,76,52,5.04
10/04/2020,ALS,45,65,25,5.2
10/04/2020,COS,51,68,34,5.27
10/04/2020,CAG,45,63,27,5.87
10/04/2020,DEN,53,68,36,6.8
10/04/2020,GJT,53,67,38,3.04
10/04/2020,PUB,57,77,37,5.57
10/04/2020,BDR,40,47,32,9.11
10/04/2020,BDL,36,45,27,8.14
10/04/2020,NWK,43,52,33,8.91
10/04/2020,ILG,43,52,33,8.91
10/04/2020,DAB,68,79,56,6.67
10/04/2020,FLL,74,81,67,8.08
10/04/2020,GNV,66,79,52,6.27
10/04/2020,JAX,65,78,52,7.58
10/04/2020,EYW,75,79,70,8.04
10/04/2020,MIA,74,82,67,6.14
10/04/2020,MCO,70,81,58,6.64
10/04/2020,PNS,67,77,56,6.62
10/04/2020,TLH,65,80,50,5.41
10/04/2020,TPA,71,79,62,5.52
10/04/2020,VRB,68,80,56,7.57
10/04/2020,PBI,73,81,63,8.25
10/04/2020,AMG,61,75,47,5.3
10/04/2020,AHN,55,68,42,4.7
10/04/2020,ATL,57,67,46,10.24
10/04/2020,AGS,56,70,42,7
10/04/2020,MCN,58,72,44,6.44
10/04/2020,SAV,62,74,49,7.78
10/04/2020,ITO,75,82,68,3
10/04/2020,HNL,77,84,69,9.2
10/04/2020,OGG,75,83,66,12.41
10/04/2020,MKK,74,81,66,11.21
10/04/2020,LIH,74,79,68,12.28
10/04/2020,BOI,57,71,42,3.07
10/04/2020,LWS,57,72,42,2.52
10/04/2020,PIH,50,65,35,8.22
10/04/2020,ORD,36,43,29,10.08
10/04/2020,MLI,41,50,32,10.47
10/04/2020,PIA,41,51,33,9.67
10/04/2020,UIN,45,54,35,12.08
10/04/2020,RFD,37,44,29,9.25
10/04/2020,SPI,44,53,36,11.64
10/04/2020,EVV,47,58,37,7.05
10/04/2020,FWA,39,48,30,10.15
10/04/2020,IND,41,52,31,11.47
10/04/2020,SBN,35,42,26,10.21
10/04/2020,CID,39,48,29,11.25
10/04/2020,DSM,46,55,36,12.57
10/04/2020,DBQ,36,44,28,11.11
10/04/2020,SUX,45,57,32,13
10/04/2020,ALO,38,48,28,10.84
10/04/2020,CNK,55,69,41,9.92
10/04/2020,DDC,58,75,41,10.31
10/04/2020,GLD,53,71,34,9
10/04/2020,P28,61,79,43,8.42
10/04/2020,TOP,56,70,43,9.12
10/04/2020,ICT,62,77,46,11.27
10/04/2020,CVG,42,52,32,10.82
10/04/2020,JKL,45,56,34,3.4
10/04/2020,LEX,45,55,34,10.41
10/04/2020,SDF,48,58,36,9.87
10/04/2020,PAH,52,65,39,7.4
10/04/2020,BTR,65,80,50,4.64
10/04/2020,LCH,65,78,51,5.68
10/04/2020,MSY,68,78,57,5.54
10/04/2020,SHV,65,80,50,7.3
10/04/2020,ASD,63,77,49,3.41
10/04/2020,BGR,32,42,22,10.41
10/04/2020,CAR,26,36,16,8.3
10/04/2020,PWM,34,43,25,8.42
10/04/2020,BWI,43,54,31,7.15
10/04/2020,SBY,45,56,34,8.35
10/04/2020,BOS,37,45,30,9.4
10/04/2020,ORH,32,39,25,9.14
10/04/2020,APN,24,31,16,8.22
10/04/2020,DTW,35,43,26,8.05
10/04/2020,FNT,34,42,27,9.02
10/04/2020,GRR,33,40,26,7.88
10/04/2020,HTL,26,33,19,6.52
10/04/2020,LAN,32,39,26,8.47
10/04/2020,MQT,21,29,11,0
10/04/2020,MKG,34,40,27,8.02
10/04/2020,ANJ,24,31,17,7.15
10/04/2020,DLH,28,35,20,7.07
10/04/2020,INL,26,35,17,6.62
10/04/2020,MSP,36,43,28,9.18
10/04/2020,RST,35,43,26,11.31
10/04/2020,STC,33,41,24,8.85
10/04/2020,GLH,64,77,50,8.5
10/04/2020,GWO,62,77,47,6.55
10/04/2020,GPT,64,76,51,5.17
10/04/2020,HBG,64,79,49,4.27
10/04/2020,JAN,64,78,49,5.67
10/04/2020,MEI,61,77,45,5.41
10/04/2020,TUP,59,73,45,6.34
10/04/2020,CGI,52,63,39,8.38
10/04/2020,COU,50,61,39,11.31
10/04/2020,MCI,54,66,42,10.92
10/04/2020,VIH,51,62,39,10.48
10/04/2020,SGF,56,68,44,11.62
10/04/2020,STJ,52,65,38,11.25
10/04/2020,STL,50,59,40,10.52
10/04/2020,BIL,53,65,39,9.87
10/04/2020,BTM,44,61,26,4.84
10/04/2020,CTB,47,61,33,12.84
10/04/2020,DLN,48,63,31,9.38
10/04/2020,GGW,45,59,30,12.38
10/04/2020,GTF,49,64,34,9.64
10/04/2020,HVR,49,63,34,7.82
10/04/2020,HLN,51,65,37,8
10/04/2020,GPI,49,64,34,5.17
10/04/2020,MLS,49,63,34,10.71
10/04/2020,MSO,49,66,33,4.75
10/04/2020,GRI,50,65,35,11.82
10/04/2020,LNK,51,65,36,11.5
10/04/2020,OFK,45,58,32,11.95
10/04/2020,LBF,51,68,33,10.62
10/04/2020,OMA,48,61,35,12.1
10/04/2020,BFF,51,68,33,8.32
10/04/2020,SNY,48,66,30,9.87
10/04/2020,VTN,47,62,32,13.35
10/04/2020,ELY,47,63,31,4.4
10/04/2020,P68,49,65,33,3.17
10/04/2020,LAS,68,78,58,3.78
10/04/2020,DRA,65,76,52,5.47
10/04/2020,RNO,57,70,44,3.25
10/04/2020,WMC,52,71,33,5.87
10/04/2020,CON,33,43,21,7.1
10/04/2020,MWN,60,60,60,33.88
10/04/2020,ACY,42,53,30,8.25
10/04/2020,EWR,41,49,32,9.37
10/04/2020,ABQ,57,72,43,6.22
10/04/2020,CAO,58,75,41,9.5
10/04/2020,ROW,62,81,42,4.02
10/04/2020,ALB,34,44,24,7.65
10/04/2020,BGM,28,35,20,7.32
10/04/2020,BUF,31,38,24,9.58
10/04/2020,GFL,32,42,21,5.62
10/04/2020,ISP,40,48,31,9.62
10/04/2020,LGA,42,48,35,10.17
10/04/2020,ROC,31,39,23,8.62
10/04/2020,SYR,30,38,21,7.11
10/04/2020,AVL,47,59,35,9.4
10/04/2020,HSE,55,62,47,9.7
10/04/2020,CLT,52,63,40,6.87
10/04/2020,GSO,50,62,38,8.47
10/04/2020,HKY,49,61,37,6.08
10/04/2020,RDU,51,63,39,7.45
10/04/2020,ILM,55,67,43,7.8
10/04/2020,BIS,42,56,27,10.68
10/04/2020,DIK,40,56,24,12.74
10/04/2020,FAR,34,43,25,14.38
10/04/2020,GFK,32,40,23,13.21
10/04/2020,ISN,42,57,26,10.21
10/04/2020,CAK,36,47,25,10.5
10/04/2020,CLE,37,47,27,10.72
10/04/2020,CMH,39,49,28,9.87
10/04/2020,DAY,39,49,28,11.58
10/04/2020,MFD,35,46,23,10.78
10/04/2020,TOL,36,46,25,7.21
10/04/2020,YNG,35,46,23,8.98
10/04/2020,GAG,62,80,44,10.05
10/04/2020,OKC,63,79,47,11.24
10/04/2020,PNC,61,78,44,9.77
10/04/2020,TUL,64,78,49,10.48
10/04/2020,AST,54,61,45,5.54
10/04/2020,BNO,51,70,31,5.54
10/04/2020,EUG,55,68,43,4.75
10/04/2020,MFR,62,78,45,2.32
10/04/2020,PDT,56,70,41,5.24
10/04/2020,PDX,59,70,47,3.65
10/04/2020,RDM,52,72,32,3.74
10/04/2020,SLE,58,72,44,2.94
10/04/2020,ABE,38,48,29,7.17
10/04/2020,ERI,35,42,26,11.1
10/04/2020,MDT,41,49,31,6.87
10/04/2020,PHL,44,52,35,9.31
10/04/2020,PIT,38,50,26,8.84
10/04/2020,AVP,35,43,26,7.12
10/04/2020,IPT,37,46,27,5.9
10/04/2020,SJU,80,87,74,6.52
10/04/2020,PVD,37,45,29,9.48
10/04/2020,AND,54,66,41,7.21
10/04/2020,CHS,60,71,48,8.34
10/04/2020,CAE,57,70,45,8.15
10/04/2020,GSP,53,64,41,6.62
10/04/2020,ABR,38,52,24,12.88
10/04/2020,HON,40,54,26,13.08
10/04/2020,PIR,46,60,30,14.6
10/04/2020,RAP,48,64,32,13.74
10/04/2020,FSD,40,52,28,12.57
10/04/2020,TRI,46,60,32,8.1
10/04/2020,CHA,54,66,41,6.84
10/04/2020,CKV,50,63,37,8.68
10/04/2020,CSV,48,58,37,8.3
10/04/2020,TYS,50,62,38,8.11
10/04/2020,MEM,61,72,49,7.94
10/04/2020,BNA,52,65,40,7.62
10/04/2020,OQT,51,63,38,3.48
10/04/2020,ABI,66,77,54,11
10/04/2020,AMA,61,79,43,10.6
10/04/2020,AUS,65,81,49,6.84
10/04/2020,ATT,68,81,55,3.05
10/04/2020,BPT,67,81,52,6.47
10/04/2020,BRO,72,82,62,8.95
10/04/2020,CDS,64,80,48,9
10/04/2020,CLL,67,80,53,7.11
10/04/2020,CRP,71,83,58,9.97
10/04/2020,DHT,58,78,38,9.12
10/04/2020,DAL,68,80,57,7.81
10/04/2020,DFW,67,79,54,8.81
10/04/2020,DRT,70,84,57,9.22
10/04/2020,ELP,66,81,52,5.32
10/04/2020,FTW,68,79,56,8.38
10/04/2020,GLS,68,75,60,8.65
10/04/2020,HOU,68,81,55,5.05
10/04/2020,LBB,62,78,45,9.92
10/04/2020,MAF,69,82,54,9.18
10/04/2020,SJT,67,81,51,8.6
10/04/2020,SAT,67,80,53,6.4
10/04/2020,VCT,67,81,52,6.7
10/04/2020,ACT,64,78,49,7.95
10/04/2020,SPS,65,80,50,8.97
10/04/2020,SLC,57,67,46,4.92
10/04/2020,BCB,47,58,35,10.01
10/04/2020,BTV,31,40,22,6.32
10/04/2020,LYH,45,58,32,6.04
10/04/2020,ORF,51,60,42,10.54
10/04/2020,RIC,49,60,35,9.65
10/04/2020,ROA,47,58,35,10.01
10/04/2020,WAL,46,56,36,9.87
10/04/2020,DCA,47,56,36,9.14
10/04/2020,DEW,51,67,34,4.42
10/04/2020,EPH,57,70,42,5.85
10/04/2020,OLM,53,65,41,4.91
10/04/2020,UIL,52,60,44,4.08
10/04/2020,SEA,56,65,46,7.61
10/04/2020,GEG,54,66,41,6.74
10/04/2020,YKM,58,75,41,4.37
10/04/2020,BKW,39,51,27,10.3
10/04/2020,CRW,43,56,30,7.82
10/04/2020,EKN,37,49,24,7.4
10/04/2020,HTS,44,55,31,6.65
10/04/2020,GRB,31,37,24,7.42
10/04/2020,LSE,38,46,30,8.77
10/04/2020,MSN,34,41,26,8.41
10/04/2020,MKE,34,40,28,9.05
10/04/2020,CPR,45,61,28,10.64
10/04/2020,CYS,48,62,33,11.3
10/04/2020,LND,48,62,34,4.3
10/04/2020,RWL,45,59,30,12.44
10/04/2020,SHR,48,65,32,9.54
17/04/2020,BHM,61,70,53,6.32
17/04/2020,HSV,62,71,51,7.97
17/04/2020,MOB,66,72,60,8.21
17/04/2020,MGM,64,73,55,7.97
17/04/2020,ANC,43,52,33,4.37
17/04/2020,ANN,44,48,39,7.54
17/04/2020,BET,39,50,27,9.34
17/04/2020,BTT,26,37,15,4.78
17/04/2020,CDB,38,43,33,12.14
17/04/2020,CDV,43,51,33,3
17/04/2020,BIG,39,51,26,3.12
17/04/2020,FAI,39,50,28,6.92
17/04/2020,GKN,38,52,24,2.81
17/04/2020,GST,60,60,60,2.48
17/04/2020,HOM,42,50,34,2.61
17/04/2020,ILI,42,50,34,4.75
17/04/2020,JNU,44,49,38,8.22
17/04/2020,ENA,41,51,31,7.11
17/04/2020,KTN,47,51,42,8.64
17/04/2020,AKN,42,55,29,6.91
17/04/2020,ADQ,42,46,37,7.05
17/04/2020,OTZ,24,31,16,5.64
17/04/2020,MCG,35,48,23,1.52
17/04/2020,OME,32,37,25,4.04
17/04/2020,ORT,39,51,27,1.72
17/04/2020,PAQ,44,55,32,3.84
17/04/2020,PSG,60,60,60,1.85
17/04/2020,PTI,60,60,60,0
17/04/2020,SYA,60,60,60,13.36
17/04/2020,SIT,47,50,43,4.64
17/04/2020,SGY,45,51,39,4.65
17/04/2020,SNP,33,38,28,13.02
17/04/2020,TKA,41,54,29,1.51
17/04/2020,TAL,29,39,18,6.28
17/04/2020,BRW,9,12,5,19.47
17/04/2020,WRG,60,60,60,5.42
17/04/2020,YAK,41,48,34,3.98
17/04/2020,DUG,57,76,38,6.24
17/04/2020,IGM,59,70,47,9.72
17/04/2020,PHX,72,82,60,4.4
17/04/2020,TUS,67,80,53,3.67
17/04/2020,INW,53,68,37,6.21
17/04/2020,FSM,63,71,54,6.88
17/04/2020,HRO,57,66,47,6.52
17/04/2020,LZK,60,67,53,0
17/04/2020,BFL,65,77,53,4.24
17/04/2020,BIH,57,73,40,7.31
17/04/2020,NID,65,79,51,8.71
17/04/2020,CCR,61,73,49,5.37
17/04/2020,EKA,54,62,46,0
17/04/2020,FAT,63,75,51,7.14
17/04/2020,HWD,61,70,51,5.94
17/04/2020,LGB,66,77,55,2.9
17/04/2020,LAX,65,73,57,5.94
17/04/2020,RBL,62,75,49,5.07
17/04/2020,RDD,62,75,48,4.01
17/04/2020,SAC,62,74,49,5.8
17/04/2020,SNS,59,70,48,5.12
17/04/2020,SAN,66,74,59,4.15
17/04/2020,SFO,59,68,52,10.17
17/04/2020,SDB,55,64,45,12.74
17/04/2020,SBA,62,74,50,3.75
17/04/2020,SMX,61,74,47,6.97
17/04/2020,SCK,61,74,48,6.95
17/04/2020,ALS,41,56,25,5.15
17/04/2020,COS,46,56,35,10.48
17/04/2020,CAG,44,56,31,5.35
17/04/2020,DEN,47,57,36,9.54
17/04/2020,GJT,50,60,39,4.1
17/04/2020,PUB,52,64,39,8.94
17/04/2020,BDR,49,59,38,4.05
17/04/2020,BDL,48,62,33,5.61
17/04/2020,NWK,51,64,37,4.82
17/04/2020,ILG,51,64,37,4.82
17/04/2020,DAB,72,79,63,8.67
17/04/2020,FLL,77,82,71,9.71
17/04/2020,GNV,68,79,56,7.9
17/04/2020,JAX,67,74,59,10.95
17/04/2020,EYW,77,82,73,9.84
17/04/2020,MIA,76,83,69,8.18
17/04/2020,MCO,72,82,62,7.62
17/04/2020,PNS,67,72,61,6.62
17/04/2020,TLH,68,77,58,6.68
17/04/2020,TPA,74,82,66,5.01
17/04/2020,VRB,72,80,63,7.27
17/04/2020,PBI,75,82,69,8.78
17/04/2020,AMG,62,71,52,3.94
17/04/2020,AHN,61,72,49,5.27
17/04/2020,ATL,61,70,52,8.97
17/04/2020,AGS,61,72,49,5.51
17/04/2020,MCN,60,71,49,6.28
17/04/2020,SAV,63,72,54,7.91
17/04/2020,ITO,75,81,68,2.57
17/04/2020,HNL,78,84,72,12.27
17/04/2020,OGG,76,84,69,14.84
17/04/2020,MKK,75,81,69,13.6
17/04/2020,LIH,74,78,70,16.94
17/04/2020,BOI,54,65,42,4.31
17/04/2020,LWS,54,65,44,1.78
17/04/2020,PIH,48,60,35,9.91
17/04/2020,ORD,50,62,37,6.44
17/04/2020,MLI,53,70,36,8.42
17/04/2020,PIA,55,68,42,5.94
17/04/2020,UIN,56,69,42,8.85
17/04/2020,RFD,53,66,39,7.81
17/04/2020,SPI,56,69,42,7.22
17/04/2020,EVV,57,71,43,3.32
17/04/2020,FWA,49,64,35,7.64
17/04/2020,IND,54,66,41,6.8
17/04/2020,SBN,49,63,34,6.64
17/04/2020,CID,53,68,37,9.18
17/04/2020,DSM,58,71,46,11.92
17/04/2020,DBQ,52,65,39,11.57
17/04/2020,SUX,57,72,42,12.24
17/04/2020,ALO,53,68,38,11.41
17/04/2020,CNK,58,69,46,13.58
17/04/2020,DDC,54,63,44,14.34
17/04/2020,GLD,51,62,39,13.57
17/04/2020,P28,58,68,48,8.44
17/04/2020,TOP,58,71,43,9
17/04/2020,ICT,59,68,49,11.75
17/04/2020,CVG,55,68,42,5.75
17/04/2020,JKL,61,73,48,1.61
17/04/2020,LEX,56,70,42,6.87
17/04/2020,SDF,60,72,46,4.52
17/04/2020,PAH,60,73,46,4.34
17/04/2020,BTR,70,76,63,8.92
17/04/2020,LCH,72,78,65,8.41
17/04/2020,MSY,71,75,66,10.58
17/04/2020,SHV,67,74,59,8.54
17/04/2020,ASD,68,73,63,6.37
17/04/2020,BGR,41,54,28,9.05
17/04/2020,CAR,38,50,26,6.2
17/04/2020,PWM,44,55,32,6.1
17/04/2020,BWI,52,66,38,4.24
17/04/2020,SBY,50,62,36,6.47
17/04/2020,BOS,47,54,39,9.14
17/04/2020,ORH,46,56,35,7
17/04/2020,APN,40,52,27,5.67
17/04/2020,DTW,49,62,36,5.38
17/04/2020,FNT,50,65,34,5.74
17/04/2020,GRR,49,63,36,6.81
17/04/2020,HTL,43,57,30,4.92
17/04/2020,LAN,48,62,34,5.81
17/04/2020,MQT,44,54,32,0
17/04/2020,MKG,49,60,37,5.6
17/04/2020,ANJ,42,52,31,6.22
17/04/2020,DLH,46,55,36,9.87
17/04/2020,INL,45,59,31,6.34
17/04/2020,MSP,56,68,44,11.28
17/04/2020,RST,54,67,40,14.27
17/04/2020,STC,53,66,39,11.2
17/04/2020,GLH,63,70,56,9.25
17/04/2020,GWO,63,70,55,7.38
17/04/2020,GPT,68,72,64,9.6
17/04/2020,HBG,67,73,59,5.42
17/04/2020,JAN,64,70,58,6.45
17/04/2020,MEI,63,70,56,6.02
17/04/2020,TUP,61,69,53,6.62
17/04/2020,CGI,58,71,44,4.67
17/04/2020,COU,58,70,46,8.38
17/04/2020,MCI,58,70,45,10.5
17/04/2020,VIH,56,68,44,8.24
17/04/2020,SGF,58,67,47,10.3
17/04/2020,STJ,56,72,41,9.61
17/04/2020,STL,58,70,46,7.04
17/04/2020,BIL,49,61,36,5.85
17/04/2020,BTM,39,52,26,3.18
17/04/2020,CTB,43,57,29,10.11
17/04/2020,DLN,43,56,30,4.5
17/04/2020,GGW,45,59,31,8.54
17/04/2020,GTF,43,56,29,7.24
17/04/2020,HVR,45,59,30,7.02
17/04/2020,HLN,46,59,33,4.88
17/04/2020,GPI,44,58,30,2.38
17/04/2020,MLS,49,63,36,6.67
17/04/2020,MSO,47,60,34,3.38
17/04/2020,GRI,55,68,42,12.4
17/04/2020,LNK,58,72,43,12.92
17/04/2020,OFK,55,69,41,11.97
17/04/2020,LBF,51,63,39,11.01
17/04/2020,OMA,58,71,45,13.8
17/04/2020,BFF,50,63,36,8.08
17/04/2020,SNY,48,59,36,13.45
17/04/2020,VTN,50,63,37,9.48
17/04/2020,ELY,44,56,30,8.52
17/04/2020,P68,45,56,32,5.78
17/04/2020,LAS,68,76,59,9.08
17/04/2020,DRA,61,73,49,9.08
17/04/2020,RNO,52,64,40,5.5
17/04/2020,WMC,48,63,32,6.51
17/04/2020,CON,44,60,27,3.22
17/04/2020,MWN,60,60,60,24.75
17/04/2020,ACY,47,59,34,5.75
17/04/2020,EWR,53,65,41,4.32
17/04/2020,ABQ,53,64,42,4.97
17/04/2020,CAO,51,64,39,12.78
17/04/2020,ROW,58,72,43,8.2
17/04/2020,ALB,47,60,34,6.58
17/04/2020,BGM,45,57,33,5.58
17/04/2020,BUF,47,58,34,7.42
17/04/2020,GFL,45,58,31,4.54
17/04/2020,ISP,48,59,37,5.81
17/04/2020,LGA,53,62,44,4.91
17/04/2020,ROC,43,56,30,5.31
17/04/2020,SYR,45,58,31,5.24
17/04/2020,AVL,53,67,40,4.05
17/04/2020,HSE,56,61,50,10.81
17/04/2020,CLT,58,70,45,6.17
17/04/2020,GSO,56,68,42,6.64
17/04/2020,HKY,55,68,41,3.88
17/04/2020,RDU,55,68,42,7.02
17/04/2020,ILM,58,70,46,8.52
17/04/2020,BIS,44,57,32,8.15
17/04/2020,DIK,44,55,28,9.47
17/04/2020,FAR,48,60,35,10.68
17/04/2020,GFK,42,54,30,10.91
17/04/2020,ISN,43,56,30,8.61
17/04/2020,CAK,49,62,36,7.21
17/04/2020,CLE,48,59,37,6.78
17/04/2020,CMH,53,65,40,5.54
17/04/2020,DAY,51,65,37,6.02
17/04/2020,MFD,49,62,36,6.21
17/04/2020,TOL,48,60,34,6.95
17/04/2020,YNG,49,63,35,6.37
17/04/2020,GAG,58,67,49,13.47
17/04/2020,OKC,61,69,52,10.02
17/04/2020,PNC,59,69,50,10.48
17/04/2020,TUL,61,69,52,8.2
17/04/2020,AST,53,62,43,5.05
17/04/2020,BNO,45,60,30,5.6
17/04/2020,EUG,53,64,42,5.32
17/04/2020,MFR,56,69,42,2.95
17/04/2020,PDT,53,66,39,5.4
17/04/2020,PDX,55,64,45,4.84
17/04/2020,RDM,49,64,32,4.94
17/04/2020,SLE,54,65,44,5.6
17/04/2020,ABE,50,65,34,3.02
17/04/2020,ERI,46,56,35,7.94
17/04/2020,MDT,52,66,38,3.57
17/04/2020,PHL,54,65,42,4.7
17/04/2020,PIT,53,66,40,5.67
17/04/2020,AVP,50,63,37,4.75
17/04/2020,IPT,50,65,35,1.84
17/04/2020,SJU,80,85,75,4.58
17/04/2020,PVD,48,58,37,9.5
17/04/2020,AND,60,71,48,6.38
17/04/2020,CHS,61,71,51,8.14
17/04/2020,CAE,63,73,51,6.61
17/04/2020,GSP,59,70,47,5.85
17/04/2020,ABR,49,62,34,11
17/04/2020,HON,51,65,36,9.51
17/04/2020,PIR,49,62,36,9.5
17/04/2020,RAP,48,61,35,9.95
17/04/2020,FSD,56,69,43,12.04
17/04/2020,TRI,56,72,40,2.77
17/04/2020,CHA,61,73,48,2.61
17/04/2020,CKV,59,72,46,4.75
17/04/2020,CSV,59,69,48,4.24
17/04/2020,TYS,60,73,47,3.9
17/04/2020,MEM,62,70,54,7.54
17/04/2020,BNA,62,74,50,5.95
17/04/2020,OQT,61,74,47,1.8
17/04/2020,ABI,63,72,54,9.12
17/04/2020,AMA,55,66,43,13.91
17/04/2020,AUS,68,76,59,7.57
17/04/2020,ATT,69,77,60,3.84
17/04/2020,BPT,73,80,66,10.22
17/04/2020,BRO,76,82,69,9.6
17/04/2020,CDS,61,69,51,10.82
17/04/2020,CLL,68,74,61,8.77
17/04/2020,CRP,75,82,68,12.38
17/04/2020,DHT,54,68,39,13.68
17/04/2020,DAL,67,74,59,7.72
17/04/2020,DFW,67,75,58,7.34
17/04/2020,DRT,73,83,62,7.42
17/04/2020,ELP,63,76,50,7.55
17/04/2020,FTW,67,74,58,7.7
17/04/2020,GLS,72,76,68,11.24
17/04/2020,HOU,73,78,67,9.02
17/04/2020,LBB,61,72,48,10.24
17/04/2020,MAF,65,76,53,9.44
17/04/2020,SJT,66,76,55,7.28
17/04/2020,SAT,71,79,62,8.7
17/04/2020,VCT,71,78,64,9.5
17/04/2020,ACT,65,74,56,7.45
17/04/2020,SPS,60,69,51,8.71
17/04/2020,SLC,52,62,41,5.65
17/04/2020,BCB,55,68,41,4.54
17/04/2020,BTV,44,56,31,6.97
17/04/2020,LYH,53,67,38,4.17
17/04/2020,ORF,53,60,46,11.01
17/04/2020,RIC,53,66,39,5.81
17/04/2020,ROA,55,68,41,4.54
17/04/2020,WAL,48,57,39,9.84
17/04/2020,DCA,56,67,44,5.64
17/04/2020,DEW,47,61,33,4.11
17/04/2020,EPH,54,66,41,3.9
17/04/2020,OLM,50,62,38,4.04
17/04/2020,UIL,50,59,41,4.2
17/04/2020,SEA,54,62,45,5.37
17/04/2020,GEG,51,60,40,6.25
17/04/2020,YKM,54,69,39,2.92
17/04/2020,BKW,54,67,40,6.55
17/04/2020,CRW,58,73,42,4.34
17/04/2020,EKN,50,69,31,3.21
17/04/2020,HTS,58,72,44,5.37
17/04/2020,GRB,46,58,34,6.24
17/04/2020,LSE,55,67,43,9.68
17/04/2020,MSN,49,63,35,6.9
17/04/2020,MKE,45,53,36,5.78
17/04/2020,CPR,44,58,32,10.41
17/04/2020,CYS,43,52,34,12.78
17/04/2020,LND,46,59,34,4.5
17/04/2020,RWL,42,51,31,8.7
17/04/2020,SHR,46,60,32,7.04
24/04/2020,BHM,66,79,53,3.17
24/04/2020,HSV,67,79,53,4.21
24/04/2020,MOB,69,80,57,5.11
24/04/2020,MGM,68,82,54,2.45
24/04/2020,ANC,45,54,33,5.04
24/04/2020,ANN,50,57,43,3.65
24/04/2020,BET,45,56,34,14.91
24/04/2020,BTT,37,47,26,5.67
24/04/2020,CDB,41,45,37,18.21
24/04/2020,CDV,42,51,33,2.25
24/04/2020,BIG,44,56,32,7.6
24/04/2020,FAI,46,60,32,5.44
24/04/2020,GKN,41,54,28,4.51
24/04/2020,GST,60,60,60,2.22
24/04/2020,HOM,45,53,37,3.2
24/04/2020,ILI,43,50,36,8.24
24/04/2020,JNU,46,54,38,2.84
24/04/2020,ENA,43,54,32,6.35
24/04/2020,KTN,49,54,42,4.82
24/04/2020,AKN,45,55,35,8.78
24/04/2020,ADQ,43,47,39,14.5
24/04/2020,OTZ,31,37,23,8.54
24/04/2020,MCG,43,56,29,2.58
24/04/2020,OME,39,46,32,9.44
24/04/2020,ORT,41,55,25,2.5
24/04/2020,PAQ,46,57,35,5.95
24/04/2020,PSG,60,60,60,2.32
24/04/2020,PTI,60,60,60,0
24/04/2020,SYA,60,60,60,6.03
24/04/2020,SIT,48,55,42,3.38
24/04/2020,SGY,49,57,42,7.77
24/04/2020,SNP,40,43,36,14.45
24/04/2020,TKA,44,58,30,1.87
24/04/2020,TAL,38,55,27,5.57
24/04/2020,BRW,13,17,9,16.11
24/04/2020,WRG,60,60,60,1.94
24/04/2020,YAK,44,52,35,2.82
24/04/2020,DUG,65,85,43,6.01
24/04/2020,IGM,64,81,47,8.5
24/04/2020,PHX,77,91,64,2.78
24/04/2020,TUS,73,89,56,3.78
24/04/2020,INW,57,78,35,5.77
24/04/2020,FSM,65,76,54,4.34
24/04/2020,HRO,63,74,51,5.68
24/04/2020,LZK,66,74,58,0
24/04/2020,BFL,69,83,56,4.94
24/04/2020,BIH,59,78,38,4.28
24/04/2020,NID,68,84,51,8.22
24/04/2020,CCR,65,77,52,3.82
24/04/2020,EKA,56,62,49,0
24/04/2020,FAT,68,81,54,4.68
24/04/2020,HWD,63,72,54,6.47
24/04/2020,LGB,69,81,57,4.58
24/04/2020,LAX,67,75,57,6.71
24/04/2020,RBL,63,76,50,6.4
24/04/2020,RDD,64,76,50,3.48
24/04/2020,SAC,64,77,50,4.58
24/04/2020,SNS,62,73,50,4.71
24/04/2020,SAN,69,77,61,5.44
24/04/2020,SFO,62,70,54,10.94
24/04/2020,SDB,61,72,50,10.71
24/04/2020,SBA,62,75,48,4.11
24/04/2020,SMX,63,78,47,7.11
24/04/2020,SCK,63,78,49,5.88
24/04/2020,ALS,42,57,27,5.18
24/04/2020,COS,49,62,35,4.51
24/04/2020,CAG,46,61,30,4.84
24/04/2020,DEN,48,60,36,7.48
24/04/2020,GJT,53,66,39,5.82
24/04/2020,PUB,54,69,39,4.05
