Timestamp,WeatherStation,TemperatureAvg,TemperatureMax,TemperatureMin,WindSpeed
10.01.2020,ISP,34.0,44.0,24.0,7.87
10.01.2020,LGA,37.0,44.0,29.0,8.44
10.01.2020,ROC,29.0,37.0,20.0,7.14
10.01.2020,SYR,27.0,37.0,15.0,5.07
10.01.2020,AVL,37.0,46.0,27.0,5.41
10.01.2020,HSE,51.0,56.0,45.0,9.17
10.01.2020,CLT,40.0,49.0,30.0,6.12
10.01.2020,GSO,37.0,45.0,30.0,6.38
10.01.2020,HKY,37.0,46.0,28.0,3.71
10.01.2020,RDU,40.0,47.0,33.0,4.97
10.01.2020,ILM,47.0,54.0,39.0,9.6
10.01.2020,BIS,10.0,19.0,0.0,4.98
10.01.2020,DIK,11.0,19.0,2.0,7.02
10.01.2020,FAR,12.0,19.0,4.0,10.47
10.01.2020,GFK,8.0,15.0,1.0,10.82
10.01.2020,ISN,10.0,20.0,3.0,4.0
10.01.2020,CAK,31.0,40.0,21.0,7.15
10.01.2020,CLE,32.0,41.0,22.0,7.94
10.01.2020,CMH,31.0,41.0,21.0,5.6
10.01.2020,DAY,32.0,42.0,22.0,8.08
10.01.2020,MFD,31.0,41.0,20.0,8.05
10.01.2020,TOL,29.0,39.0,19.0,5.31
10.01.2020,YNG,29.0,39.0,18.0,6.97
10.01.2020,GAG,33.0,40.0,24.0,10.01
10.01.2020,OKC,35.0,42.0,27.0,10.87
10.01.2020,PNC,36.0,40.0,28.0,8.5
10.01.2020,TUL,34.0,40.0,26.0,8.75
10.01.2020,AST,43.0,49.0,37.0,5.88
10.01.2020,BNO,18.0,28.0,9.0,2.02
10.01.2020,EUG,38.0,41.0,34.0,2.27
10.01.2020,MFR,42.0,51.0,31.0,2.35
10.01.2020,PDT,28.0,31.0,24.0,2.11
10.01.2020,PDX,38.0,44.0,31.0,4.9
10.01.2020,RDM,29.0,38.0,20.0,2.47
10.01.2020,SLE,37.0,42.0,32.0,1.0
10.01.2020,ABE,32.0,43.0,20.0,4.77
10.01.2020,ERI,31.0,40.0,22.0,9.12
10.01.2020,MDT,32.0,41.0,22.0,3.91
10.01.2020,PHL,36.0,45.0,27.0,6.92
10.01.2020,PIT,29.0,40.0,17.0,5.15
10.01.2020,AVP,29.0,40.0,17.0,4.54
10.01.2020,IPT,28.0,38.0,17.0,3.98
10.01.2020,SJU,79.0,84.0,73.0,2.77
10.01.2020,PVD,32.0,42.0,22.0,6.75
10.01.2020,AND,42.0,50.0,33.0,7.34
10.01.2020,CHS,48.0,57.0,39.0,9.28
10.01.2020,CAE,45.0,52.0,37.0,6.35
10.01.2020,GSP,40.0,49.0,31.0,6.34
10.01.2020,ABR,15.0,23.0,6.0,9.91
10.01.2020,HON,13.0,21.0,5.0,9.48
10.01.2020,PIR,14.0,22.0,6.0,7.0
10.01.2020,RAP,17.0,27.0,7.0,6.81
10.01.2020,FSD,16.0,23.0,9.0,9.35
10.01.2020,TRI,37.0,49.0,25.0,3.52
10.01.2020,CHA,41.0,49.0,32.0,4.82
10.01.2020,CKV,36.0,46.0,26.0,5.98
10.01.2020,CSV,37.0,46.0,28.0,5.44
10.01.2020,TYS,38.0,48.0,27.0,5.0
10.01.2020,MEM,41.0,48.0,32.0,7.35
10.01.2020,BNA,41.0,50.0,30.0,5.84
10.01.2020,OQT,39.0,49.0,28.0,1.45
10.01.2020,ABI,42.0,51.0,33.0,7.08
10.01.2020,AMA,32.0,41.0,23.0,10.62
10.01.2020,AUS,48.0,59.0,37.0,5.1
10.01.2020,ATT,50.0,59.0,40.0,2.2
10.01.2020,BPT,53.0,62.0,43.0,8.84
10.01.2020,BRO,59.0,69.0,49.0,6.04
10.01.2020,CDS,37.0,44.0,30.0,6.71
10.01.2020,CLL,49.0,57.0,40.0,6.65
10.01.2020,CRP,55.0,64.0,45.0,7.11
10.01.2020,DHT,32.0,43.0,22.0,9.04
10.01.2020,DAL,44.0,51.0,36.0,7.37
10.01.2020,DFW,44.0,51.0,37.0,7.87
10.01.2020,DRT,53.0,61.0,41.0,4.8
10.01.2020,ELP,42.0,50.0,34.0,8.15
10.01.2020,FTW,44.0,52.0,36.0,7.34
10.01.2020,GLS,54.0,60.0,47.0,10.08
10.01.2020,HOU,53.0,62.0,44.0,6.64
10.01.2020,LBB,36.0,44.0,27.0,8.08
10.01.2020,MAF,42.0,53.0,32.0,8.64
10.01.2020,SJT,43.0,55.0,31.0,6.71
10.01.2020,SAT,51.0,60.0,40.0,4.42
10.01.2020,VCT,52.0,63.0,41.0,6.75
10.01.2020,ACT,45.0,54.0,36.0,5.95
10.01.2020,SPS,39.0,48.0,30.0,9.68
10.01.2020,SLC,31.0,35.0,26.0,2.1
10.01.2020,BCB,34.0,43.0,24.0,4.11
10.01.2020,BTV,25.0,33.0,16.0,5.81
10.01.2020,LYH,35.0,43.0,27.0,3.3
10.01.2020,ORF,44.0,50.0,38.0,11.3
10.01.2020,RIC,39.0,47.0,30.0,7.08
10.01.2020,ROA,34.0,43.0,24.0,4.11
10.01.2020,WAL,40.0,49.0,31.0,7.78
10.01.2020,DCA,37.0,44.0,29.0,6.91
10.01.2020,DEW,31.0,34.0,28.0,3.01
10.01.2020,EPH,32.0,35.0,29.0,2.58
10.01.2020,OLM,36.0,41.0,30.0,0.92
10.01.2020,UIL,41.0,49.0,32.0,4.31
10.01.2020,SEA,41.0,47.0,35.0,3.92
10.01.2020,GEG,31.0,34.0,27.0,4.82
10.01.2020,YKM,33.0,36.0,29.0,1.44
10.01.2020,BKW,33.0,42.0,23.0,7.3
10.01.2020,CRW,35.0,47.0,22.0,3.77
10.01.2020,EKN,29.0,44.0,14.0,3.06
10.01.2020,HTS,34.0,45.0,23.0,4.12
10.01.2020,GRB,23.0,30.0,15.0,7.77
10.01.2020,LSE,23.0,29.0,16.0,8.21
10.01.2020,MSN,24.0,29.0,16.0,7.25
10.01.2020,MKE,27.0,33.0,20.0,8.01
10.01.2020,CPR,22.0,30.0,14.0,9.98
10.01.2020,CYS,25.0,37.0,14.0,4.95
10.01.2020,LND,15.0,23.0,6.0,0.7
10.01.2020,RWL,18.0,27.0,9.0,5.52
10.01.2020,SHR,22.0,32.0,11.0,2.97
17.01.2020,BHM,42.0,52.0,31.0,3.94
17.01.2020,HSV,39.0,49.0,29.0,4.57
17.01.2020,MOB,48.0,60.0,35.0,4.37
17.01.2020,MGM,45.0,56.0,32.0,3.92
17.01.2020,ANC,24.0,28.0,19.0,3.78
17.01.2020,ANN,43.0,46.0,38.0,8.68
17.01.2020,BET,16.0,20.0,11.0,20.24
17.01.2020,BTT,2.0,10.0,-7.0,4.45
17.01.2020,CDB,32.0,36.0,28.0,13.8
17.01.2020,CDV,31.0,39.0,22.0,1.84
17.01.2020,BIG,10.0,16.0,6.0,9.87
17.01.2020,FAI,-1.0,7.0,-10.0,1.84
17.01.2020,GKN,9.0,14.0,3.0,1.0
17.01.2020,HOM,29.0,34.0,24.0,2.5
17.01.2020,ILI,26.0,32.0,20.0,8.08
17.01.2020,JNU,36.0,40.0,32.0,3.87
17.01.2020,ENA,24.0,29.0,19.0,8.41
17.01.2020,KTN,42.0,45.0,38.0,10.3
17.01.2020,AKN,29.0,36.0,22.0,8.61
17.01.2020,ADQ,35.0,38.0,30.0,11.8
17.01.2020,OTZ,15.0,18.0,9.0,12.82
17.01.2020,MCG,1.0,8.0,-6.0,1.24
17.01.2020,OME,18.0,24.0,10.0,9.64
17.01.2020,ORT,7.0,12.0,2.0,0.41
17.01.2020,PAQ,23.0,29.0,16.0,3.81
17.01.2020,PSG,60.0,60.0,60.0,3.61
17.01.2020,PTI,0.0,0.0,0.0,0.0
17.01.2020,SYA,60.0,60.0,60.0,10.63
17.01.2020,SIT,44.0,47.0,41.0,12.07
17.01.2020,SGY,37.0,41.0,34.0,6.3
17.01.2020,SNP,29.0,35.0,22.0,16.75
17.01.2020,TKA,18.0,28.0,8.0,3.24
17.01.2020,TAL,1.0,8.0,-6.0,5.85
17.01.2020,BRW,-4.0,0.0,-9.0,15.85
17.01.2020,YAK,34.0,40.0,29.0,2.44
17.01.2020,DUG,41.0,60.0,21.0,4.02
17.01.2020,IGM,41.0,55.0,26.0,2.62
17.01.2020,PHX,52.0,63.0,40.0,1.67
17.01.2020,TUS,49.0,64.0,34.0,1.95
17.01.2020,INW,31.0,47.0,15.0,1.84
17.01.2020,FSM,39.0,52.0,26.0,4.67
17.01.2020,HRO,36.0,48.0,24.0,7.31
17.01.2020,LZK,42.0,52.0,32.0,0.0
17.01.2020,BFL,53.0,63.0,42.0,1.52
17.01.2020,BIH,38.0,56.0,20.0,3.05
17.01.2020,NID,43.0,58.0,28.0,2.4
17.01.2020,CCR,52.0,57.0,45.0,4.11
17.01.2020,EKA,53.0,59.0,46.0,0.0
17.01.2020,FAT,51.0,59.0,42.0,2.27
17.01.2020,HWD,54.0,60.0,48.0,4.65
17.01.2020,LGB,57.0,65.0,47.0,2.27
17.01.2020,LAX,56.0,63.0,49.0,2.31
17.01.2020,RBL,49.0,53.0,43.0,7.35
17.01.2020,RDD,47.0,53.0,41.0,4.5
17.01.2020,SAC,50.0,57.0,42.0,4.94
17.01.2020,SNS,54.0,61.0,46.0,6.24
17.01.2020,SAN,57.0,65.0,49.0,2.18
17.01.2020,SFO,54.0,58.0,49.0,5.37
17.01.2020,SDB,46.0,52.0,38.0,11.37
17.01.2020,SBA,55.0,66.0,44.0,1.54
17.01.2020,SMX,56.0,65.0,46.0,1.5
17.01.2020,SCK,50.0,59.0,42.0,5.32
17.01.2020,ALS,3.0,23.0,-17.0,1.72
17.01.2020,COS,29.0,41.0,17.0,3.48
17.01.2020,CAG,6.0,21.0,-8.0,1.78
17.01.2020,DEN,29.0,41.0,17.0,6.7
17.01.2020,GJT,21.0,30.0,10.0,2.45
17.01.2020,PUB,28.0,42.0,13.0,3.47
17.01.2020,BDR,34.0,42.0,27.0,8.78
17.01.2020,BDL,30.0,37.0,21.0,7.04
17.01.2020,NWK,34.0,43.0,25.0,7.75
17.01.2020,ILG,34.0,43.0,25.0,7.75
17.01.2020,DAB,56.0,66.0,45.0,4.51
17.01.2020,FLL,67.0,74.0,60.0,7.05
17.01.2020,GNV,50.0,62.0,37.0,3.34
17.01.2020,JAX,49.0,62.0,36.0,4.31
17.01.2020,EYW,69.0,74.0,65.0,9.78
17.01.2020,MIA,67.0,73.0,60.0,5.85
17.01.2020,MCO,58.0,69.0,47.0,6.45
17.01.2020,PNS,50.0,60.0,39.0,4.84
17.01.2020,TLH,51.0,63.0,38.0,3.68
17.01.2020,TPA,59.0,67.0,51.0,6.1
17.01.2020,VRB,61.0,70.0,51.0,6.1
17.01.2020,PBI,66.0,74.0,57.0,7.77
17.01.2020,AMG,48.0,60.0,35.0,3.54
17.01.2020,AHN,42.0,54.0,30.0,4.77
17.01.2020,ATL,42.0,52.0,32.0,6.9
17.01.2020,AGS,44.0,57.0,31.0,4.91
17.01.2020,MCN,45.0,57.0,32.0,4.85
17.01.2020,SAV,48.0,60.0,35.0,5.1
17.01.2020,ITO,73.0,84.0,62.0,2.62
17.01.2020,HNL,73.0,80.0,65.0,1.54
17.01.2020,OGG,71.0,83.0,59.0,3.07
17.01.2020,MKK,70.0,81.0,58.0,2.6
17.01.2020,LIH,71.0,79.0,62.0,4.65
17.01.2020,BOI,32.0,39.0,26.0,6.02
17.01.2020,LWS,36.0,42.0,30.0,5.28
17.01.2020,PIH,26.0,33.0,19.0,6.27
17.01.2020,ORD,21.0,27.0,8.0,11.2
17.01.2020,MLI,20.0,30.0,10.0,11.21
17.01.2020,PIA,21.0,32.0,10.0,9.38
17.01.2020,UIN,24.0,35.0,13.0,11.27
17.01.2020,RFD,16.0,24.0,6.0,9.47
17.01.2020,SPI,26.0,37.0,14.0,11.17
17.01.2020,EVV,31.0,41.0,20.0,7.32
17.01.2020,FWA,22.0,31.0,13.0,12.71
17.01.2020,IND,24.0,34.0,13.0,11.1
17.01.2020,SBN,22.0,29.0,12.0,11.74
17.01.2020,CID,16.0,25.0,6.0,12.57
17.01.2020,DSM,20.0,29.0,9.0,10.51
17.01.2020,DBQ,16.0,22.0,4.0,11.17
17.01.2020,SUX,16.0,26.0,4.0,7.7
17.01.2020,ALO,11.0,21.0,1.0,9.1
17.01.2020,CNK,29.0,39.0,20.0,7.45
17.01.2020,DDC,34.0,47.0,21.0,6.07
17.01.2020,GLD,30.0,45.0,15.0,9.48
17.01.2020,P28,35.0,47.0,22.0,4.01
17.01.2020,TOP,30.0,40.0,19.0,6.17
17.01.2020,ICT,34.0,45.0,22.0,6.2
17.01.2020,CVG,29.0,37.0,17.0,9.3
17.01.2020,JKL,32.0,41.0,23.0,3.6
17.01.2020,LEX,31.0,41.0,20.0,9.88
17.01.2020,SDF,31.0,41.0,21.0,9.22
17.01.2020,PAH,34.0,44.0,23.0,6.31
17.01.2020,BTR,49.0,62.0,37.0,3.87
17.01.2020,LCH,49.0,60.0,37.0,3.52
17.01.2020,MSY,53.0,62.0,44.0,6.21
17.01.2020,SHV,46.0,59.0,33.0,4.24
17.01.2020,ASD,49.0,63.0,36.0,2.48
17.01.2020,BGR,21.0,30.0,10.0,5.27
17.01.2020,CAR,14.0,22.0,5.0,6.17
17.01.2020,PWM,26.0,33.0,19.0,7.44
17.01.2020,BWI,34.0,43.0,24.0,6.44
17.01.2020,SBY,36.0,47.0,25.0,6.84
17.01.2020,BOS,32.0,39.0,25.0,10.74
17.01.2020,MQE,60.0,60.0,60.0,10.58
17.01.2020,ORH,26.0,32.0,19.0,9.22
17.01.2020,APN,18.0,24.0,12.0,6.11
17.01.2020,DTW,23.0,29.0,16.0,11.27
17.01.2020,FNT,24.0,29.0,17.0,10.68
17.01.2020,GRR,21.0,26.0,16.0,9.8
17.01.2020,HTL,17.0,21.0,12.0,7.62
17.01.2020,LAN,21.0,27.0,15.0,10.92
17.01.2020,MQT,7.0,12.0,1.0,0.0
17.01.2020,MKG,22.0,27.0,16.0,9.25
17.01.2020,ANJ,9.0,15.0,3.0,4.85
17.01.2020,DLH,-1.0,7.0,-9.0,9.84
17.01.2020,INL,-7.0,0.0,-16.0,5.2
17.01.2020,MSP,5.0,13.0,-2.0,8.41
17.01.2020,RST,3.0,12.0,-6.0,11.48
17.01.2020,STC,2.0,10.0,-7.0,7.98
17.01.2020,GLH,43.0,54.0,32.0,5.97
17.01.2020,GWO,42.0,55.0,29.0,3.5
17.01.2020,GPT,49.0,60.0,37.0,3.67
17.01.2020,HBG,47.0,61.0,33.0,3.25
17.01.2020,JAN,45.0,58.0,32.0,4.22
17.01.2020,MEI,44.0,58.0,29.0,3.55
17.01.2020,TUP,41.0,53.0,29.0,5.01
17.01.2020,CGI,33.0,43.0,22.0,7.55
17.01.2020,COU,28.0,40.0,16.0,9.5
17.01.2020,MCI,28.0,39.0,16.0,8.87
17.01.2020,VIH,29.0,40.0,17.0,10.21
17.01.2020,SGF,33.0,44.0,20.0,9.04
17.01.2020,STJ,26.0,38.0,14.0,8.68
17.01.2020,STL,32.0,44.0,20.0,9.24
17.01.2020,BIL,26.0,33.0,20.0,12.5
17.01.2020,BTM,16.0,28.0,3.0,1.27
17.01.2020,CTB,22.0,27.0,16.0,12.58
17.01.2020,DLN,21.0,29.0,14.0,11.6
17.01.2020,GGW,11.0,20.0,2.0,5.87
17.01.2020,GTF,25.0,32.0,18.0,10.37
17.01.2020,HVR,17.0,26.0,7.0,9.31
17.01.2020,HLN,25.0,33.0,17.0,3.1
17.01.2020,GPI,30.0,34.0,25.0,3.08
17.01.2020,MLS,20.0,29.0,11.0,6.2
17.01.2020,MSO,23.0,28.0,17.0,0.77
17.01.2020,GRI,26.0,35.0,16.0,8.32
17.01.2020,LNK,25.0,36.0,12.0,7.34
17.01.2020,OFK,21.0,30.0,9.0,9.01
17.01.2020,LBF,27.0,41.0,13.0,7.05
17.01.2020,OMA,22.0,32.0,10.0,8.28
17.01.2020,BFF,26.0,37.0,15.0,9.05
17.01.2020,SNY,26.0,35.0,16.0,11.85
17.01.2020,VTN,22.0,30.0,12.0,8.32
17.01.2020,ELY,17.0,32.0,3.0,8.45
17.01.2020,P68,21.0,34.0,7.0,3.54
17.01.2020,LAS,45.0,54.0,36.0,1.44
17.01.2020,DRA,41.0,53.0,28.0,3.42
17.01.2020,RNO,38.0,48.0,28.0,4.6
17.01.2020,WMC,31.0,39.0,23.0,5.87
17.01.2020,CON,25.0,33.0,17.0,5.57
17.01.2020,MWN,60.0,60.0,60.0,43.85
17.01.2020,ACY,33.0,44.0,24.0,8.05
17.01.2020,EWR,35.0,42.0,27.0,9.38
17.01.2020,ABQ,34.0,45.0,22.0,6.34
17.01.2020,CAO,35.0,48.0,21.0,4.98
17.01.2020,ROW,38.0,53.0,23.0,4.51
17.01.2020,ALB,27.0,34.0,19.0,6.57
17.01.2020,BGM,23.0,29.0,17.0,7.28
17.01.2020,BUF,24.0,31.0,17.0,10.52
17.01.2020,GFL,24.0,32.0,15.0,4.47
17.01.2020,ISP,35.0,42.0,27.0,9.08
17.01.2020,LGA,37.0,43.0,29.0,10.01
17.01.2020,ROC,26.0,33.0,18.0,10.5
17.01.2020,SYR,25.0,31.0,18.0,10.32
17.01.2020,AVL,34.0,45.0,23.0,6.58
17.01.2020,HSE,47.0,57.0,36.0,8.34
17.01.2020,CLT,41.0,51.0,30.0,4.27
17.01.2020,GSO,39.0,48.0,28.0,5.6
17.01.2020,HKY,38.0,50.0,27.0,2.88
17.01.2020,RDU,41.0,50.0,30.0,3.85
17.01.2020,ILM,45.0,56.0,32.0,5.88
17.01.2020,BIS,9.0,19.0,-2.0,6.18
17.01.2020,DIK,11.0,22.0,1.0,9.95
17.01.2020,FAR,-3.0,7.0,-10.0,6.81
17.01.2020,GFK,-6.0,3.0,-13.0,7.31
17.01.2020,ISN,8.0,19.0,-2.0,5.81
17.01.2020,CAK,24.0,32.0,16.0,11.85
17.01.2020,CLE,25.0,32.0,17.0,13.27
17.01.2020,CMH,26.0,35.0,16.0,9.61
17.01.2020,DAY,23.0,33.0,13.0,12.37
17.01.2020,MFD,23.0,32.0,14.0,11.87
17.01.2020,TOL,23.0,30.0,16.0,11.81
17.01.2020,YNG,24.0,32.0,16.0,10.61
17.01.2020,GAG,36.0,50.0,21.0,3.9
17.01.2020,OKC,39.0,52.0,27.0,6.74
17.01.2020,PNC,37.0,50.0,25.0,3.47
17.01.2020,TUL,38.0,49.0,26.0,7.0
17.01.2020,AST,48.0,53.0,42.0,6.82
17.01.2020,BNO,25.0,33.0,13.0,1.78
17.01.2020,EUG,45.0,51.0,38.0,5.82
17.01.2020,MFR,43.0,51.0,34.0,2.91
17.01.2020,PDT,38.0,45.0,29.0,3.1
17.01.2020,PDX,43.0,46.0,40.0,10.4
17.01.2020,RDM,37.0,46.0,28.0,5.97
17.01.2020,SLE,44.0,50.0,38.0,4.98
17.01.2020,ABE,31.0,39.0,22.0,6.05
17.01.2020,ERI,27.0,34.0,20.0,12.41
17.01.2020,MDT,32.0,40.0,24.0,6.42
17.01.2020,PHL,36.0,44.0,28.0,8.68
17.01.2020,PIT,25.0,33.0,17.0,8.61
17.01.2020,AVP,27.0,33.0,20.0,5.02
17.01.2020,IPT,27.0,33.0,21.0,5.91
17.01.2020,SJU,78.0,83.0,73.0,4.28
17.01.2020,PVD,32.0,40.0,24.0,7.8
17.01.2020,AND,42.0,53.0,30.0,6.0
17.01.2020,CHS,48.0,60.0,36.0,5.04
17.01.2020,CAE,44.0,57.0,31.0,4.88
17.01.2020,GSP,41.0,52.0,30.0,5.17
17.01.2020,ABR,7.0,17.0,-3.0,7.18
17.01.2020,HON,8.0,20.0,-4.0,7.28
17.01.2020,PIR,16.0,26.0,5.0,7.71
17.01.2020,RAP,23.0,33.0,13.0,6.98
17.01.2020,FSD,9.0,20.0,-2.0,6.31
17.01.2020,TRI,32.0,41.0,22.0,5.47
17.01.2020,CHA,38.0,48.0,28.0,3.3
17.01.2020,CKV,35.0,45.0,25.0,7.61
17.01.2020,CSV,33.0,42.0,24.0,4.94
17.01.2020,TYS,35.0,44.0,26.0,5.48
17.01.2020,MEM,42.0,53.0,30.0,5.65
17.01.2020,BNA,37.0,47.0,26.0,5.78
17.01.2020,OQT,35.0,44.0,26.0,1.32
17.01.2020,ABI,46.0,59.0,32.0,6.12
17.01.2020,AMA,37.0,51.0,23.0,3.88
17.01.2020,AUS,48.0,64.0,32.0,3.55
17.01.2020,ATT,52.0,64.0,39.0,1.52
17.01.2020,BPT,51.0,62.0,39.0,4.55
17.01.2020,BRO,59.0,70.0,48.0,5.07
17.01.2020,CDS,41.0,54.0,28.0,3.61
17.01.2020,CLL,49.0,61.0,37.0,3.78
17.01.2020,CRP,55.0,66.0,44.0,5.81
17.01.2020,DHT,33.0,49.0,17.0,3.47
17.01.2020,DAL,47.0,58.0,36.0,5.41
17.01.2020,DFW,47.0,59.0,35.0,7.51
17.01.2020,DRT,52.0,66.0,36.0,5.07
17.01.2020,ELP,44.0,57.0,31.0,5.45
17.01.2020,FTW,48.0,59.0,36.0,6.54
17.01.2020,GLS,53.0,60.0,46.0,6.61
17.01.2020,HOU,52.0,62.0,42.0,3.57
17.01.2020,LBB,40.0,55.0,24.0,5.74
17.01.2020,MAF,45.0,61.0,29.0,6.05
17.01.2020,SJT,47.0,63.0,31.0,6.61
17.01.2020,SAT,52.0,64.0,38.0,3.6
17.01.2020,VCT,51.0,64.0,39.0,4.17
17.01.2020,ACT,46.0,60.0,32.0,5.64
17.01.2020,SPS,44.0,57.0,30.0,6.84
17.01.2020,SLC,30.0,36.0,24.0,3.11
17.01.2020,BCB,35.0,44.0,26.0,8.55
17.01.2020,BTV,24.0,31.0,17.0,6.12
17.01.2020,LYH,34.0,45.0,22.0,3.8
17.01.2020,ORF,42.0,52.0,31.0,6.84
17.01.2020,RIC,38.0,48.0,28.0,7.11
17.01.2020,ROA,35.0,44.0,26.0,8.55
17.01.2020,WAL,38.0,47.0,28.0,6.98
17.01.2020,DCA,37.0,44.0,29.0,6.21
17.01.2020,DEW,30.0,34.0,27.0,2.87
17.01.2020,EPH,32.0,35.0,28.0,4.7
17.01.2020,OLM,42.0,49.0,35.0,3.62
17.01.2020,UIL,46.0,51.0,40.0,5.54
17.01.2020,SEA,44.0,49.0,38.0,6.77
17.01.2020,GEG,31.0,34.0,26.0,4.6
17.01.2020,YKM,34.0,39.0,29.0,1.72
17.01.2020,BKW,28.0,36.0,19.0,8.2
17.01.2020,CRW,29.0,40.0,21.0,6.02
17.01.2020,EKN,25.0,36.0,16.0,5.71
17.01.2020,HTS,30.0,40.0,20.0,6.24
17.01.2020,GRB,10.0,18.0,1.0,10.78
17.01.2020,LSE,9.0,17.0,0.0,8.84
17.01.2020,MSN,11.0,19.0,3.0,6.34
17.01.2020,MKE,14.0,21.0,6.0,9.31
17.01.2020,CPR,23.0,30.0,16.0,16.27
17.01.2020,CYS,27.0,36.0,19.0,12.52
17.01.2020,LND,19.0,31.0,5.0,1.22
17.01.2020,RWL,21.0,28.0,14.0,18.21
17.01.2020,SHR,24.0,37.0,14.0,5.85
24.01.2020,BHM,36.0,45.0,27.0,6.01
24.01.2020,HSV,33.0,40.0,25.0,6.44
24.01.2020,MOB,47.0,58.0,35.0,6.6
24.01.2020,MGM,42.0,53.0,31.0,4.62
24.01.2020,ANC,23.0,28.0,19.0,3.64
24.01.2020,ANN,43.0,45.0,40.0,12.18
24.01.2020,BET,8.0,11.0,4.0,19.64
24.01.2020,BTT,-9.0,0.0,-19.0,5.27
24.01.2020,CDB,31.0,35.0,27.0,4.81
24.01.2020,CDV,37.0,43.0,30.0,4.77
24.01.2020,BIG,9.0,14.0,3.0,10.57
24.01.2020,FAI,-3.0,4.0,-10.0,6.34
24.01.2020,GKN,-5.0,2.0,-14.0,0.57
24.01.2020,HOM,32.0,36.0,27.0,3.67
24.01.2020,ILI,25.0,31.0,19.0,11.24
24.01.2020,JNU,37.0,40.0,34.0,7.6
24.01.2020,ENA,25.0,30.0,20.0,9.8
24.01.2020,KTN,43.0,45.0,40.0,13.33
24.01.2020,AKN,27.0,33.0,18.0,11.1
24.01.2020,ADQ,36.0,38.0,33.0,13.55
24.01.2020,OTZ,-2.0,2.0,-7.0,5.92
24.01.2020,MCG,-4.0,3.0,-12.0,2.44
24.01.2020,OME,6.0,13.0,-1.0,7.08
24.01.2020,ORT,3.0,6.0,0.0,0.48
24.01.2020,PAQ,23.0,30.0,15.0,5.52
24.01.2020,PSG,60.0,60.0,60.0,3.57
24.01.2020,PTI,0.0,0.0,0.0,0.0
24.01.2020,SYA,60.0,60.0,60.0,12.17
24.01.2020,SIT,43.0,46.0,40.0,12.14
24.01.2020,SGY,35.0,38.0,32.0,11.22
24.01.2020,SNP,30.0,32.0,27.0,13.24
24.01.2020,TKA,24.0,31.0,17.0,7.8
24.01.2020,TAL,0.0,3.0,-5.0,9.07
24.01.2020,BRW,-8.0,-3.0,-14.0,12.58
24.01.2020,YAK,37.0,41.0,33.0,7.81
24.01.2020,DUG,47.0,67.0,26.0,3.18
24.01.2020,IGM,47.0,60.0,34.0,4.24
24.01.2020,PHX,58.0,70.0,45.0,1.84
24.01.2020,TUS,56.0,72.0,39.0,3.54
24.01.2020,INW,39.0,56.0,21.0,3.48
24.01.2020,FSM,35.0,42.0,28.0,6.25
24.01.2020,HRO,28.0,34.0,21.0,6.4
24.01.2020,LZK,31.0,35.0,26.0,0.0
24.01.2020,BFL,54.0,62.0,45.0,2.35
24.01.2020,BIH,39.0,52.0,26.0,2.6
24.01.2020,NID,46.0,60.0,31.0,3.81
24.01.2020,CCR,55.0,61.0,48.0,3.75
24.01.2020,EKA,53.0,60.0,46.0,0.0
24.01.2020,FAT,53.0,60.0,45.0,3.72
24.01.2020,HWD,55.0,61.0,48.0,3.75
24.01.2020,LGB,59.0,67.0,51.0,1.72
24.01.2020,LAX,58.0,65.0,52.0,3.11
24.01.2020,RBL,52.0,56.0,48.0,10.51
24.01.2020,RDD,52.0,57.0,47.0,7.9
24.01.2020,SAC,54.0,60.0,47.0,5.17
24.01.2020,SNS,56.0,62.0,49.0,6.72
24.01.2020,SAN,61.0,67.0,54.0,3.21
24.01.2020,SFO,55.0,59.0,50.0,5.95
24.01.2020,SDB,47.0,53.0,40.0,9.14
24.01.2020,SBA,57.0,64.0,51.0,2.08
24.01.2020,SMX,57.0,65.0,49.0,3.62
24.01.2020,SCK,53.0,60.0,47.0,7.48
24.01.2020,ALS,15.0,34.0,-3.0,1.92
24.01.2020,COS,38.0,52.0,23.0,5.7
24.01.2020,CAG,16.0,28.0,4.0,2.58
24.01.2020,DEN,36.0,47.0,25.0,3.88
24.01.2020,GJT,25.0,34.0,16.0,2.8
24.01.2020,PUB,39.0,56.0,21.0,4.58
24.01.2020,BDR,27.0,33.0,21.0,13.46
24.01.2020,BDL,25.0,31.0,18.0,12.91
24.01.2020,NWK,25.0,30.0,18.0,14.62
24.01.2020,ILG,25.0,30.0,18.0,14.62
24.01.2020,DAB,50.0,60.0,38.0,6.2
24.01.2020,FLL,61.0,68.0,53.0,9.75
24.01.2020,GNV,46.0,60.0,32.0,5.21
24.01.2020,JAX,45.0,58.0,32.0,6.37
24.01.2020,EYW,65.0,69.0,61.0,11.98
24.01.2020,MIA,61.0,68.0,54.0,7.57
24.01.2020,MCO,52.0,62.0,41.0,8.25
24.01.2020,PNS,44.0,59.0,37.0,6.76
24.01.2020,TLH,46.0,58.0,33.0,6.61
24.01.2020,TPA,55.0,63.0,46.0,6.65
24.01.2020,VRB,54.0,63.0,44.0,9.48
24.01.2020,PBI,59.0,67.0,50.0,10.82
24.01.2020,AMG,43.0,54.0,32.0,5.47
24.01.2020,AHN,35.0,43.0,25.0,6.22
24.01.2020,ATL,35.0,43.0,27.0,9.47
